sample_ID,data_source,Strains,Medium,Temperature,pert_time,pert_time_unit,pert_id,perturbation_no_concentration,instrument,Yeast_cell_plate,protein_well,split_final,strain_role,chemical_role
B2-2197,WAYB_rep2,CRD,YNB+CSM+2% galactose,37,120,min,#8,G418,CAB,WAY_B-2_P23,H1,test_both,test,test
B2-2198,WAYB_rep2,CRD,YNB+CSM+2% galactose,37,120,min,#16,EDTA,CAB,WAY_B-2_P23,H2,test_strain_only,test,train
B2-2199,WAYB_rep2,CGD,YNB+CSM+2% galactose,37,120,min,#8,G418,CAB,WAY_B-2_P23,H3,test_chem_only,train,test
B2-2201,WAYB_rep2,BAH,YNB+CSM+2% galactose,37,120,min,#8,G418,CAB,WAY_B-2_P23,H5,test_chem_only,train,test
B2-2203,WAYB_rep2,BAI,YNB+CSM+2% galactose,37,120,min,#8,G418,CAB,WAY_B-2_P23,H7,test_both,val,test
B2-2205,WAYB_rep2,CEK,YNB+CSM+2% galactose,37,120,min,#8,G418,CAB,WAY_B-2_P23,H9,test_chem_only,train,test
B2-2207,WAYB_rep2,DHY210,YNB+CSM+2% galactose,37,120,min,#8,G418,CAB,WAY_B-2_P23,H11,test_chem_only,train,test
B2-2209,WAYB_rep2,CRD,YNB+CSM+2% galactose,37,240,min,#1,Water,QE2,WAY_B-2_P24,A1,test_strain_only,test,train
B2-2210,WAYB_rep2,CRD,YNB+CSM+2% galactose,37,240,min,#9,Amphotericin B,QE2,WAY_B-2_P24,A2,test_both,test,val
B2-2221,WAYB_rep2,CRD,YNB+CSM+2% galactose,37,240,min,#2,EDTA,QE2,WAY_B-2_P24,B1,test_strain_only,test,train
B2-2222,WAYB_rep2,CRD,YNB+CSM+2% galactose,37,240,min,#10,Rapamycin,QE2,WAY_B-2_P24,B2,test_strain_only,test,train
B2-2233,WAYB_rep2,CRD,YNB+CSM+2% galactose,37,240,min,#3,H2O2,QE2,WAY_B-2_P24,C1,test_both,test,test
B2-2234,WAYB_rep2,CRD,YNB+CSM+2% galactose,37,240,min,#11,FCCP,QE2,WAY_B-2_P24,C2,test_both,test,val
B2-2235,WAYB_rep2,CGD,YNB+CSM+2% galactose,37,240,min,#3,H2O2,QE2,WAY_B-2_P24,C3,test_chem_only,train,test
B2-2237,WAYB_rep2,BAH,YNB+CSM+2% galactose,37,240,min,#3,H2O2,QE2,WAY_B-2_P24,C5,test_chem_only,train,test
B2-2239,WAYB_rep2,BAI,YNB+CSM+2% galactose,37,240,min,#3,H2O2,QE2,WAY_B-2_P24,C7,test_both,val,test
B2-2241,WAYB_rep2,CEK,YNB+CSM+2% galactose,37,240,min,#3,H2O2,QE2,WAY_B-2_P24,C9,test_chem_only,train,test
B2-2245,WAYB_rep2,CRD,YNB+CSM+2% galactose,37,240,min,#4,MMS,QE2,WAY_B-2_P24,D1,test_both,test,test
B2-2246,WAYB_rep2,CRD,YNB+CSM+2% galactose,37,240,min,#12,DMSO,QE2,WAY_B-2_P24,D2,test_strain_only,test,train
B2-2247,WAYB_rep2,CGD,YNB+CSM+2% galactose,37,240,min,#4,MMS,QE2,WAY_B-2_P24,D3,test_chem_only,train,test
B2-2249,WAYB_rep2,BAH,YNB+CSM+2% galactose,37,240,min,#4,MMS,QE2,WAY_B-2_P24,D5,test_chem_only,train,test
B2-2251,WAYB_rep2,BAI,YNB+CSM+2% galactose,37,240,min,#4,MMS,QE2,WAY_B-2_P24,D7,test_both,val,test
B2-2253,WAYB_rep2,CEK,YNB+CSM+2% galactose,37,240,min,#4,MMS,QE2,WAY_B-2_P24,D9,test_chem_only,train,test
B2-2255,WAYB_rep2,DHY210,YNB+CSM+2% galactose,37,240,min,#4,MMS,QE2,WAY_B-2_P24,D11,test_chem_only,train,test
B2-2257,WAYB_rep2,CRD,YNB+CSM+2% galactose,37,240,min,#5,Cisplatin,QE2,WAY_B-2_P24,E1,test_strain_only,test,train
B2-2258,WAYB_rep2,CRD,YNB+CSM+2% galactose,37,240,min,#13,NaCl,QE2,WAY_B-2_P24,E2,test_strain_only,test,train
B2-2269,WAYB_rep2,CRD,YNB+CSM+2% galactose,37,240,min,#6,CHX,QE2,WAY_B-2_P24,F1,test_strain_only,test,train
B2-2270,WAYB_rep2,CRD,YNB+CSM+2% galactose,37,240,min,#14,Hydroxyurea,QE2,WAY_B-2_P24,F2,test_both,test,val
B2-2281,WAYB_rep2,CRD,YNB+CSM+2% galactose,37,240,min,#7,SDS,QE2,WAY_B-2_P24,G1,test_strain_only,test,train
B2-2282,WAYB_rep2,CRD,YNB+CSM+2% galactose,37,240,min,#15,Sorbitol,QE2,WAY_B-2_P24,G2,test_strain_only,test,train
B2-2284,WAYB_rep2,CGD,YNB+CSM+2% galactose,37,240,min,#15,Sorbitol,QE2,WAY_B-2_P24,G4,test_time,train,train
B2-2293,WAYB_rep2,CRD,YNB+CSM+2% galactose,37,240,min,#8,G418,QE2,WAY_B-2_P24,H1,test_both,test,test
B2-2294,WAYB_rep2,CRD,YNB+CSM+2% galactose,37,240,min,#16,EDTA,QE2,WAY_B-2_P24,H2,test_strain_only,test,train
B2-2295,WAYB_rep2,CGD,YNB+CSM+2% galactose,37,240,min,#8,G418,QE2,WAY_B-2_P24,H3,test_chem_only,train,test
B2-2297,WAYB_rep2,BAH,YNB+CSM+2% galactose,37,240,min,#8,G418,QE2,WAY_B-2_P24,H5,test_chem_only,train,test
B2-2299,WAYB_rep2,BAI,YNB+CSM+2% galactose,37,240,min,#8,G418,QE2,WAY_B-2_P24,H7,test_both,val,test
B2-2301,WAYB_rep2,CEK,YNB+CSM+2% galactose,37,240,min,#8,G418,QE2,WAY_B-2_P24,H9,test_chem_only,train,test
B2-2303,WAYB_rep2,DHY210,YNB+CSM+2% galactose,37,240,min,#8,G418,QE2,WAY_B-2_P24,H11,test_chem_only,train,test
C5,WAYC,DHY210,YNB+CSM+2% glucose,30,15,min,#33,Plumbagin,CAC,WAY_CP1,A5,test_chem_only,train,test
C7,WAYC,CRD,YNB+CSM+2% glucose,30,15,min,#1,Water,CAC,WAY_CP1,A7,test_strain_only,test,train
C8,WAYC,CRD,YNB+CSM+2% glucose,30,15,min,#9,Anisomycin,CAC,WAY_CP1,A8,test_strain_only,test,train
C9,WAYC,CRD,YNB+CSM+2% glucose,30,15,min,#17,Dyclonine hydrochloride,CAC,WAY_CP1,A9,test_strain_only,test,train
C10,WAYC,CRD,YNB+CSM+2% glucose,30,15,min,#25,LY 294002 hydrochloride,CAC,WAY_CP1,A10,test_strain_only,test,train
C11,WAYC,CRD,YNB+CSM+2% glucose,30,15,min,#33,Plumbagin,CAC,WAY_CP1,A11,test_both,test,test
C12,WAYC,CRD,YNB+CSM+2% glucose,30,15,min,#41,U-73122,CAC,WAY_CP1,A12,test_strain_only,test,train
C16,WAYC,DHY210,YNB+CSM+2% glucose,30,15,min,#26,Neomycin B,CAC,WAY_CP1,B4,test_chem_only,train,test
C19,WAYC,CRD,YNB+CSM+2% glucose,30,15,min,#2,DMSO,CAC,WAY_CP1,B7,test_strain_only,test,train
C20,WAYC,CRD,YNB+CSM+2% glucose,30,15,min,#10,Artemisinin,CAC,WAY_CP1,B8,test_strain_only,test,train
C21,WAYC,CRD,YNB+CSM+2% glucose,30,15,min,#18,Emodin,CAC,WAY_CP1,B9,test_strain_only,test,train
C22,WAYC,CRD,YNB+CSM+2% glucose,30,15,min,#26,Neomycin B,CAC,WAY_CP1,B10,test_both,test,test
C24,WAYC,CRD,YNB+CSM+2% glucose,30,15,min,#42,Valinomycin,CAC,WAY_CP1,B12,test_strain_only,test,train
C25,WAYC,DHY210,YNB+CSM+2% glucose,30,15,min,#3,Abietic acid,CAC,WAY_CP1,C1,test_chem_only,train,test
C27,WAYC,DHY210,YNB+CSM+2% glucose,30,15,min,#19,Fluconazole,CAC,WAY_CP1,C3,test_chem_only,train,test
C31,WAYC,CRD,YNB+CSM+2% glucose,30,15,min,#3,Abietic acid,CAC,WAY_CP1,C7,test_both,test,test
C32,WAYC,CRD,YNB+CSM+2% glucose,30,15,min,#11,Brefeldin A,CAC,WAY_CP1,C8,test_strain_only,test,train
C33,WAYC,CRD,YNB+CSM+2% glucose,30,15,min,#19,Fluconazole,CAC,WAY_CP1,C9,test_both,test,test
C34,WAYC,CRD,YNB+CSM+2% glucose,30,15,min,#27,Nigericin,CAC,WAY_CP1,C10,test_strain_only,test,train
C35,WAYC,CRD,YNB+CSM+2% glucose,30,15,min,#35,Staurosporine,CAC,WAY_CP1,C11,test_strain_only,test,train
C36,WAYC,CRD,YNB+CSM+2% glucose,30,15,min,#43,Wortmannin,CAC,WAY_CP1,C12,test_strain_only,test,train
C43,WAYC,CRD,YNB+CSM+2% glucose,30,15,min,#4,"(1R, 2S, 5R) - (-) - Menthol",CAC,WAY_CP1,D7,test_strain_only,test,train
C44,WAYC,CRD,YNB+CSM+2% glucose,30,15,min,#12,Clomiphene citrate,CAC,WAY_CP1,D8,test_strain_only,test,train
C45,WAYC,CRD,YNB+CSM+2% glucose,30,15,min,#20,Geldanamycin,CAC,WAY_CP1,D9,test_strain_only,test,train
C46,WAYC,CRD,YNB+CSM+2% glucose,30,15,min,#28,Nocodazole,CAC,WAY_CP1,D10,test_strain_only,test,train
C47,WAYC,CRD,YNB+CSM+2% glucose,30,15,min,#36,Sulfometuron methyl,CAC,WAY_CP1,D11,test_both,test,val
C48,WAYC,CRD,YNB+CSM+2% glucose,30,15,min,#44,Brefeldin A,CAC,WAY_CP1,D12,test_strain_only,test,train
C49,WAYC,DHY210,YNB+CSM+2% glucose,30,15,min,#5,(S)-(+)-Camptothecin,CAC,WAY_CP1,E1,test_chem_only,train,test
C53,WAYC,DHY210,YNB+CSM+2% glucose,30,15,min,#37,Tamoxifen,CAC,WAY_CP1,E5,test_chem_only,train,test
C55,WAYC,CRD,YNB+CSM+2% glucose,30,15,min,#5,(S)-(+)-Camptothecin,CAC,WAY_CP1,E7,test_both,test,test
C56,WAYC,CRD,YNB+CSM+2% glucose,30,15,min,#13,Clotrimazole,CAC,WAY_CP1,E8,test_strain_only,test,train
C57,WAYC,CRD,YNB+CSM+2% glucose,30,15,min,#21,Haloperidol,CAC,WAY_CP1,E9,test_strain_only,test,train
C58,WAYC,CRD,YNB+CSM+2% glucose,30,15,min,#29,Nystatin dihydrate,CAC,WAY_CP1,E10,test_strain_only,test,train
C59,WAYC,CRD,YNB+CSM+2% glucose,30,15,min,#37,Tamoxifen,CAC,WAY_CP1,E11,test_both,test,test
C60,WAYC,CRD,YNB+CSM+2% glucose,30,15,min,#45,Anisomycin,CAC,WAY_CP1,E12,test_strain_only,test,train
C67,WAYC,CRD,YNB+CSM+2% glucose,30,15,min,#6,1-10 Phenanthroline monohydrate,CAC,WAY_CP1,F7,test_strain_only,test,train
C68,WAYC,CRD,YNB+CSM+2% glucose,30,15,min,#14,Cyclopiazonic acid,CAC,WAY_CP1,F8,test_strain_only,test,train
C69,WAYC,CRD,YNB+CSM+2% glucose,30,15,min,#22,Harmine hydrochloride,CAC,WAY_CP1,F9,test_strain_only,test,train
C70,WAYC,CRD,YNB+CSM+2% glucose,30,15,min,#30,Oligomycin,CAC,WAY_CP1,F10,test_strain_only,test,train
C71,WAYC,CRD,YNB+CSM+2% glucose,30,15,min,#38,Trichostatin A,CAC,WAY_CP1,F11,test_strain_only,test,train
C72,WAYC,CRD,YNB+CSM+2% glucose,30,15,min,#46,1-10 Phenanthroline monohydrate,CAC,WAY_CP1,F12,test_strain_only,test,train
C78,WAYC,DHY210,YNB+CSM+2% glucose,30,15,min,#47,MMS,CAC,WAY_CP1,G6,test_chem_only,train,test
C79,WAYC,CRD,YNB+CSM+2% glucose,30,15,min,#7,4-Hydroxytamoxifen,CAC,WAY_CP1,G7,test_strain_only,test,train
C80,WAYC,CRD,YNB+CSM+2% glucose,30,15,min,#15,Desipramine hydrochloride,CAC,WAY_CP1,G8,test_strain_only,test,train
C81,WAYC,CRD,YNB+CSM+2% glucose,30,15,min,#23,Hoechst 33258,CAC,WAY_CP1,G9,test_strain_only,test,train
C82,WAYC,CRD,YNB+CSM+2% glucose,30,15,min,#31,Parthenolide,CAC,WAY_CP1,G10,test_strain_only,test,train
C83,WAYC,CRD,YNB+CSM+2% glucose,30,15,min,#39,Trifluoperazine dihydrochloride,CAC,WAY_CP1,G11,test_strain_only,test,train
C84,WAYC,CRD,YNB+CSM+2% glucose,30,15,min,#47,MMS,CAC,WAY_CP1,G12,test_both,test,test
C86,WAYC,DHY210,YNB+CSM+2% glucose,30,15,min,#16,Doxycycline hyclate,CAC,WAY_CP1,H2,test_chem_only,train,test
C87,WAYC,DHY210,YNB+CSM+2% glucose,30,15,min,#24,Hygromycin B,CAC,WAY_CP1,H3,test_chem_only,train,test
C91,WAYC,CRD,YNB+CSM+2% glucose,30,15,min,#8,Amiodarone hydrochloride,CAC,WAY_CP1,H7,test_strain_only,test,train
C92,WAYC,CRD,YNB+CSM+2% glucose,30,15,min,#16,Doxycycline hyclate,CAC,WAY_CP1,H8,test_both,test,test
C93,WAYC,CRD,YNB+CSM+2% glucose,30,15,min,#24,Hygromycin B,CAC,WAY_CP1,H9,test_both,test,test
C94,WAYC,CRD,YNB+CSM+2% glucose,30,15,min,#32,Pentamidine isethionate,CAC,WAY_CP1,H10,test_both,test,val
C95,WAYC,CRD,YNB+CSM+2% glucose,30,15,min,#40,Tunicamycin,CAC,WAY_CP1,H11,test_strain_only,test,train
C96,WAYC,CRD,YNB+CSM+2% glucose,30,15,min,#48,Quality Control,CAC,WAY_CP1,H12,test_strain_only,test,train
C101,WAYC,DHY210,YNB+CSM+2% glucose,30,30,min,#33,Plumbagin,CAA,WAY_CP2,A5,test_chem_only,train,test
C103,WAYC,CRD,YNB+CSM+2% glucose,30,30,min,#1,Water,CAA,WAY_CP2,A7,test_strain_only,test,train
C104,WAYC,CRD,YNB+CSM+2% glucose,30,30,min,#9,Anisomycin,CAA,WAY_CP2,A8,test_strain_only,test,train
C105,WAYC,CRD,YNB+CSM+2% glucose,30,30,min,#17,Dyclonine hydrochloride,CAA,WAY_CP2,A9,test_strain_only,test,train
C106,WAYC,CRD,YNB+CSM+2% glucose,30,30,min,#25,LY 294002 hydrochloride,CAA,WAY_CP2,A10,test_strain_only,test,train
C107,WAYC,CRD,YNB+CSM+2% glucose,30,30,min,#33,Plumbagin,CAA,WAY_CP2,A11,test_both,test,test
C108,WAYC,CRD,YNB+CSM+2% glucose,30,30,min,#41,U-73122,CAA,WAY_CP2,A12,test_strain_only,test,train
C112,WAYC,DHY210,YNB+CSM+2% glucose,30,30,min,#26,Neomycin B,CAA,WAY_CP2,B4,test_chem_only,train,test
C115,WAYC,CRD,YNB+CSM+2% glucose,30,30,min,#2,DMSO,CAA,WAY_CP2,B7,test_strain_only,test,train
C116,WAYC,CRD,YNB+CSM+2% glucose,30,30,min,#10,Artemisinin,CAA,WAY_CP2,B8,test_strain_only,test,train
C117,WAYC,CRD,YNB+CSM+2% glucose,30,30,min,#18,Emodin,CAA,WAY_CP2,B9,test_strain_only,test,train
C118,WAYC,CRD,YNB+CSM+2% glucose,30,30,min,#26,Neomycin B,CAA,WAY_CP2,B10,test_both,test,test
C120,WAYC,CRD,YNB+CSM+2% glucose,30,30,min,#42,Valinomycin,CAA,WAY_CP2,B12,test_strain_only,test,train
C121,WAYC,DHY210,YNB+CSM+2% glucose,30,30,min,#3,Abietic acid,CAA,WAY_CP2,C1,test_chem_only,train,test
C123,WAYC,DHY210,YNB+CSM+2% glucose,30,30,min,#19,Fluconazole,CAA,WAY_CP2,C3,test_chem_only,train,test
C127,WAYC,CRD,YNB+CSM+2% glucose,30,30,min,#3,Abietic acid,CAA,WAY_CP2,C7,test_both,test,test
C128,WAYC,CRD,YNB+CSM+2% glucose,30,30,min,#11,Brefeldin A,CAA,WAY_CP2,C8,test_strain_only,test,train
C129,WAYC,CRD,YNB+CSM+2% glucose,30,30,min,#19,Fluconazole,CAA,WAY_CP2,C9,test_both,test,test
C130,WAYC,CRD,YNB+CSM+2% glucose,30,30,min,#27,Nigericin,CAA,WAY_CP2,C10,test_strain_only,test,train
C132,WAYC,CRD,YNB+CSM+2% glucose,30,30,min,#43,Wortmannin,CAA,WAY_CP2,C12,test_strain_only,test,train
C139,WAYC,CRD,YNB+CSM+2% glucose,30,30,min,#4,"(1R, 2S, 5R) - (-) - Menthol",CAA,WAY_CP2,D7,test_strain_only,test,train
C140,WAYC,CRD,YNB+CSM+2% glucose,30,30,min,#12,Clomiphene citrate,CAA,WAY_CP2,D8,test_strain_only,test,train
C141,WAYC,CRD,YNB+CSM+2% glucose,30,30,min,#20,Geldanamycin,CAA,WAY_CP2,D9,test_strain_only,test,train
C142,WAYC,CRD,YNB+CSM+2% glucose,30,30,min,#28,Nocodazole,CAA,WAY_CP2,D10,test_strain_only,test,train
C143,WAYC,CRD,YNB+CSM+2% glucose,30,30,min,#36,Sulfometuron methyl,CAA,WAY_CP2,D11,test_both,test,val
C144,WAYC,CRD,YNB+CSM+2% glucose,30,30,min,#44,Brefeldin A,CAA,WAY_CP2,D12,test_strain_only,test,train
C145,WAYC,DHY210,YNB+CSM+2% glucose,30,30,min,#5,(S)-(+)-Camptothecin,CAA,WAY_CP2,E1,test_chem_only,train,test
C149,WAYC,DHY210,YNB+CSM+2% glucose,30,30,min,#37,Tamoxifen,CAA,WAY_CP2,E5,test_chem_only,train,test
C151,WAYC,CRD,YNB+CSM+2% glucose,30,30,min,#5,(S)-(+)-Camptothecin,CAA,WAY_CP2,E7,test_both,test,test
C152,WAYC,CRD,YNB+CSM+2% glucose,30,30,min,#13,Clotrimazole,CAA,WAY_CP2,E8,test_strain_only,test,train
C153,WAYC,CRD,YNB+CSM+2% glucose,30,30,min,#21,Haloperidol,CAA,WAY_CP2,E9,test_strain_only,test,train
C154,WAYC,CRD,YNB+CSM+2% glucose,30,30,min,#29,Nystatin dihydrate,CAA,WAY_CP2,E10,test_strain_only,test,train
C155,WAYC,CRD,YNB+CSM+2% glucose,30,30,min,#37,Tamoxifen,CAA,WAY_CP2,E11,test_both,test,test
C156,WAYC,CRD,YNB+CSM+2% glucose,30,30,min,#45,Anisomycin,CAA,WAY_CP2,E12,test_strain_only,test,train
C163,WAYC,CRD,YNB+CSM+2% glucose,30,30,min,#6,1-10 Phenanthroline monohydrate,CAA,WAY_CP2,F7,test_strain_only,test,train
C164,WAYC,CRD,YNB+CSM+2% glucose,30,30,min,#14,Cyclopiazonic acid,CAA,WAY_CP2,F8,test_strain_only,test,train
C165,WAYC,CRD,YNB+CSM+2% glucose,30,30,min,#22,Harmine hydrochloride,CAA,WAY_CP2,F9,test_strain_only,test,train
C166,WAYC,CRD,YNB+CSM+2% glucose,30,30,min,#30,Oligomycin,CAA,WAY_CP2,F10,test_strain_only,test,train
C167,WAYC,CRD,YNB+CSM+2% glucose,30,30,min,#38,Trichostatin A,CAA,WAY_CP2,F11,test_strain_only,test,train
C168,WAYC,CRD,YNB+CSM+2% glucose,30,30,min,#46,1-10 Phenanthroline monohydrate,CAA,WAY_CP2,F12,test_strain_only,test,train
C174,WAYC,DHY210,YNB+CSM+2% glucose,30,30,min,#47,MMS,CAA,WAY_CP2,G6,test_chem_only,train,test
C175,WAYC,CRD,YNB+CSM+2% glucose,30,30,min,#7,4-Hydroxytamoxifen,CAA,WAY_CP2,G7,test_strain_only,test,train
C176,WAYC,CRD,YNB+CSM+2% glucose,30,30,min,#15,Desipramine hydrochloride,CAA,WAY_CP2,G8,test_strain_only,test,train
C177,WAYC,CRD,YNB+CSM+2% glucose,30,30,min,#23,Hoechst 33258,CAA,WAY_CP2,G9,test_strain_only,test,train
C178,WAYC,CRD,YNB+CSM+2% glucose,30,30,min,#31,Parthenolide,CAA,WAY_CP2,G10,test_strain_only,test,train
C179,WAYC,CRD,YNB+CSM+2% glucose,30,30,min,#39,Trifluoperazine dihydrochloride,CAA,WAY_CP2,G11,test_strain_only,test,train
C180,WAYC,CRD,YNB+CSM+2% glucose,30,30,min,#47,MMS,CAA,WAY_CP2,G12,test_both,test,test
C182,WAYC,DHY210,YNB+CSM+2% glucose,30,30,min,#16,Doxycycline hyclate,CAA,WAY_CP2,H2,test_chem_only,train,test
C183,WAYC,DHY210,YNB+CSM+2% glucose,30,30,min,#24,Hygromycin B,CAA,WAY_CP2,H3,test_chem_only,train,test
C187,WAYC,CRD,YNB+CSM+2% glucose,30,30,min,#8,Amiodarone hydrochloride,CAA,WAY_CP2,H7,test_strain_only,test,train
C188,WAYC,CRD,YNB+CSM+2% glucose,30,30,min,#16,Doxycycline hyclate,CAA,WAY_CP2,H8,test_both,test,test
C189,WAYC,CRD,YNB+CSM+2% glucose,30,30,min,#24,Hygromycin B,CAA,WAY_CP2,H9,test_both,test,test
C190,WAYC,CRD,YNB+CSM+2% glucose,30,30,min,#32,Pentamidine isethionate,CAA,WAY_CP2,H10,test_both,test,val
C191,WAYC,CRD,YNB+CSM+2% glucose,30,30,min,#40,Tunicamycin,CAA,WAY_CP2,H11,test_strain_only,test,train
C192,WAYC,CRD,YNB+CSM+2% glucose,30,30,min,#48,Quality Control,CAA,WAY_CP2,H12,test_strain_only,test,train
C197,WAYC,DHY210,YNB+CSM+2% glucose,30,60,min,#33,Plumbagin,CAA,WAY_CP3,A5,test_chem_only,train,test
C199,WAYC,CRD,YNB+CSM+2% glucose,30,60,min,#1,Water,CAA,WAY_CP3,A7,test_strain_only,test,train
C200,WAYC,CRD,YNB+CSM+2% glucose,30,60,min,#9,Anisomycin,CAA,WAY_CP3,A8,test_strain_only,test,train
C201,WAYC,CRD,YNB+CSM+2% glucose,30,60,min,#17,Dyclonine hydrochloride,CAA,WAY_CP3,A9,test_strain_only,test,train
C202,WAYC,CRD,YNB+CSM+2% glucose,30,60,min,#25,LY 294002 hydrochloride,CAA,WAY_CP3,A10,test_strain_only,test,train
C203,WAYC,CRD,YNB+CSM+2% glucose,30,60,min,#33,Plumbagin,CAA,WAY_CP3,A11,test_both,test,test
C204,WAYC,CRD,YNB+CSM+2% glucose,30,60,min,#41,U-73122,CAA,WAY_CP3,A12,test_strain_only,test,train
C208,WAYC,DHY210,YNB+CSM+2% glucose,30,60,min,#26,Neomycin B,CAA,WAY_CP3,B4,test_chem_only,train,test
C211,WAYC,CRD,YNB+CSM+2% glucose,30,60,min,#2,DMSO,CAA,WAY_CP3,B7,test_strain_only,test,train
C212,WAYC,CRD,YNB+CSM+2% glucose,30,60,min,#10,Artemisinin,CAA,WAY_CP3,B8,test_strain_only,test,train
C213,WAYC,CRD,YNB+CSM+2% glucose,30,60,min,#18,Emodin,CAA,WAY_CP3,B9,test_strain_only,test,train
C214,WAYC,CRD,YNB+CSM+2% glucose,30,60,min,#26,Neomycin B,CAA,WAY_CP3,B10,test_both,test,test
C216,WAYC,CRD,YNB+CSM+2% glucose,30,60,min,#42,Valinomycin,CAA,WAY_CP3,B12,test_strain_only,test,train
C217,WAYC,DHY210,YNB+CSM+2% glucose,30,60,min,#3,Abietic acid,CAA,WAY_CP3,C1,test_chem_only,train,test
C218,WAYC,DHY210,YNB+CSM+2% glucose,30,60,min,#11,Brefeldin A,CAA,WAY_CP3,C2,test_time,train,train
C219,WAYC,DHY210,YNB+CSM+2% glucose,30,60,min,#19,Fluconazole,CAA,WAY_CP3,C3,test_chem_only,train,test
C223,WAYC,CRD,YNB+CSM+2% glucose,30,60,min,#3,Abietic acid,CAA,WAY_CP3,C7,test_both,test,test
C224,WAYC,CRD,YNB+CSM+2% glucose,30,60,min,#11,Brefeldin A,CAA,WAY_CP3,C8,test_strain_only,test,train
C225,WAYC,CRD,YNB+CSM+2% glucose,30,60,min,#19,Fluconazole,CAA,WAY_CP3,C9,test_both,test,test
C226,WAYC,CRD,YNB+CSM+2% glucose,30,60,min,#27,Nigericin,CAA,WAY_CP3,C10,test_strain_only,test,train
C227,WAYC,CRD,YNB+CSM+2% glucose,30,60,min,#35,Staurosporine,CAA,WAY_CP3,C11,test_strain_only,test,train
C228,WAYC,CRD,YNB+CSM+2% glucose,30,60,min,#43,Wortmannin,CAA,WAY_CP3,C12,test_strain_only,test,train
C234,WAYC,DHY210,YNB+CSM+2% glucose,30,60,min,#44,Brefeldin A,CAA,WAY_CP3,D6,test_time,train,train
C235,WAYC,CRD,YNB+CSM+2% glucose,30,60,min,#4,"(1R, 2S, 5R) - (-) - Menthol",CAA,WAY_CP3,D7,test_strain_only,test,train
C236,WAYC,CRD,YNB+CSM+2% glucose,30,60,min,#12,Clomiphene citrate,CAA,WAY_CP3,D8,test_strain_only,test,train
C237,WAYC,CRD,YNB+CSM+2% glucose,30,60,min,#20,Geldanamycin,CAA,WAY_CP3,D9,test_strain_only,test,train
C238,WAYC,CRD,YNB+CSM+2% glucose,30,60,min,#28,Nocodazole,CAA,WAY_CP3,D10,test_strain_only,test,train
C239,WAYC,CRD,YNB+CSM+2% glucose,30,60,min,#36,Sulfometuron methyl,CAA,WAY_CP3,D11,test_both,test,val
C240,WAYC,CRD,YNB+CSM+2% glucose,30,60,min,#44,Brefeldin A,CAA,WAY_CP3,D12,test_strain_only,test,train
C241,WAYC,DHY210,YNB+CSM+2% glucose,30,60,min,#5,(S)-(+)-Camptothecin,CAA,WAY_CP3,E1,test_chem_only,train,test
C245,WAYC,DHY210,YNB+CSM+2% glucose,30,60,min,#37,Tamoxifen,CAA,WAY_CP3,E5,test_chem_only,train,test
C247,WAYC,CRD,YNB+CSM+2% glucose,30,60,min,#5,(S)-(+)-Camptothecin,CAA,WAY_CP3,E7,test_both,test,test
C248,WAYC,CRD,YNB+CSM+2% glucose,30,60,min,#13,Clotrimazole,CAA,WAY_CP3,E8,test_strain_only,test,train
C249,WAYC,CRD,YNB+CSM+2% glucose,30,60,min,#21,Haloperidol,CAA,WAY_CP3,E9,test_strain_only,test,train
C250,WAYC,CRD,YNB+CSM+2% glucose,30,60,min,#29,Nystatin dihydrate,CAA,WAY_CP3,E10,test_strain_only,test,train
C251,WAYC,CRD,YNB+CSM+2% glucose,30,60,min,#37,Tamoxifen,CAA,WAY_CP3,E11,test_both,test,test
C252,WAYC,CRD,YNB+CSM+2% glucose,30,60,min,#45,Anisomycin,CAA,WAY_CP3,E12,test_strain_only,test,train
C261,WAYC,CRD,YNB+CSM+2% glucose,30,60,min,#22,Harmine hydrochloride,CAA,WAY_CP3,F9,test_strain_only,test,train
C262,WAYC,CRD,YNB+CSM+2% glucose,30,60,min,#30,Oligomycin,CAA,WAY_CP3,F10,test_strain_only,test,train
C263,WAYC,CRD,YNB+CSM+2% glucose,30,60,min,#38,Trichostatin A,CAA,WAY_CP3,F11,test_strain_only,test,train
C264,WAYC,CRD,YNB+CSM+2% glucose,30,60,min,#46,1-10 Phenanthroline monohydrate,CAA,WAY_CP3,F12,test_strain_only,test,train
C270,WAYC,DHY210,YNB+CSM+2% glucose,30,60,min,#47,MMS,CAA,WAY_CP3,G6,test_chem_only,train,test
C271,WAYC,CRD,YNB+CSM+2% glucose,30,60,min,#7,4-Hydroxytamoxifen,CAA,WAY_CP3,G7,test_strain_only,test,train
C272,WAYC,CRD,YNB+CSM+2% glucose,30,60,min,#15,Desipramine hydrochloride,CAA,WAY_CP3,G8,test_strain_only,test,train
C273,WAYC,CRD,YNB+CSM+2% glucose,30,60,min,#23,Hoechst 33258,CAA,WAY_CP3,G9,test_strain_only,test,train
C274,WAYC,CRD,YNB+CSM+2% glucose,30,60,min,#31,Parthenolide,CAA,WAY_CP3,G10,test_strain_only,test,train
C275,WAYC,CRD,YNB+CSM+2% glucose,30,60,min,#39,Trifluoperazine dihydrochloride,CAA,WAY_CP3,G11,test_strain_only,test,train
C276,WAYC,CRD,YNB+CSM+2% glucose,30,60,min,#47,MMS,CAA,WAY_CP3,G12,test_both,test,test
